Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
24.10.2024 00:00;18,5856867743;100;29,8445130658;100;58,2434424569;100;20,539542625;100;5,1441722917;100
25.10.2024 00:00;15,2247541977;100;21,2625894578;100;44,526013872;100;22,9881489167;100;5,483700625;100
26.10.2024 00:00;20,2144435804;100;22,2619143789;100;53,1495841697;100;14,751169;100;4,369929125;100
27.10.2024 00:00;2,3266123971;100;7,4513685161;100;11,0064322589;100;3,2476824583;100;1,2759540833;100
28.10.2024 00:00;6,876873287;100;13,7922515501;100;24,3001139327;100;3,5045179583;100;1,3149394167;100
29.10.2024 00:00;4,3120123061;100;13,2869894783;100;19,875744282;100;8,9699445417;100;2,8628314583;100
30.10.2024 00:00;9,651922105;96;15,4418431626;96;30,189980139;96;5,2225060833;100;2,551687;100
31.10.2024 00:00;11,0999693547;100;22,8337534268;100;39,7945066008;100;4,7412585417;100;3,2170165833;100
01.11.2024 00:00;7,0505972288;100;11,7087828503;100;22,482095416;100;7,9681459167;100;3,02271825;100
02.11.2024 00:00;3,4773006349;100;9,672078967;100;14,9853943371;100;4,688629375;100;2,4817765833;100
03.11.2024 00:00;8,9705101113;100;18,8962433239;100;32,603182774;100;3,6527216667;100;2,0965852083;100
04.11.2024 00:00;5,4474194808;100;15,5563085389;100;23,8799655055;100;5,5145330417;100;2,3657995417;100
05.11.2024 00:00;8,3424108772;100;21,1917826362;100;33,9389864566;100;12,0912905833;100;3,7638144167;100
06.11.2024 00:00;3,9083736832;96;10,3140199295;96;16,2860149175;96;12,8216861667;100;2,1220538333;100
07.11.2024 00:00;20,8210981184;100;22,1390799464;100;53,9537178713;100;37,7830584167;100;5,5651938333;100
08.11.2024 00:00;17,0333785443;100;17,9341308177;100;43,9611332334;100;33,3088902917;100;5,3444765417;100
09.11.2024 00:00;16,6499119019;100;18,5924832089;100;44,033548595;100;30,5117346667;100;6,805270625;100
10.11.2024 00:00;13,6458257974;100;15,7794543047;100;36,6302761231;100;24,280718375;100;8,450732375;100
11.11.2024 00:00;9,1744053422;100;18,5787887438;100;32,5972801067;100;20,074474;100;4,3491969167;100
12.11.2024 00:00;5,2423203;100;13,3277942694;100;21,3380596878;100;5,2109098333;100;2,29807725;100
13.11.2024 00:00;8,3177815336;100;18,0711423911;100;30,7807125745;100;14,9396875;100;6,104741875;100
14.11.2024 00:00;3,9200412178;83;5,6709224801;88;11,5297897425;83;14,9026594583;100;6,82445625;100
15.11.2024 00:00;4,1836140619;96;1,1050139621;100;7,6009648721;96;12,8626584583;100;2,3583021667;100
16.11.2024 00:00;2,430246664;96;0,4002364192;100;4,0844764822;96;3,590873;100;1,5353432083;100
17.11.2024 00:00;6,1916786463;88;0,888465114;96;8,9807171898;92;6,1083932609;96;2,390034087;96
18.11.2024 00:00;2,4601895931;100;0,079850062;100;3,8390197603;100;2,89157275;100;1,6923621667;100
19.11.2024 00:00;1,0715456499;100;-0,6467031393;100;0,9906186137;100;5,7564297083;100;4,4022655833;100
20.11.2024 00:00;;38;;38;;38;;33;;33
21.11.2024 00:00;;0;;0;;0;;71;;71
22.11.2024 00:00;;0;;0;;0;7,4308522917;100;4,7004313333;100
23.11.2024 00:00;;0;;0;;0;5,540324125;100;4,3198060417;100
24.11.2024 00:00;;0;;0;;0;3,272274125;100;2,1297914167;100
25.11.2024 00:00;;0;;0;;0;10,533756125;100;5,6491545417;100
26.11.2024 00:00;;0;;0;;0;10,0849734583;100;6,09321;100
27.11.2024 00:00;;0;;0;;0;8,5567449167;100;6,021436875;100
28.11.2024 00:00;;0;;0;;0;6,9173909583;100;3,3724895417;100
29.11.2024 00:00;;0;;0;;0;9,8219697917;100;4,0281453333;100
30.11.2024 00:00;;0;;0;;0;8,937939375;100;7,6287940833;100
01.12.2024 00:00;;0;;0;;0;5,6689342609;96;5,1137754348;96
02.12.2024 00:00;;0;;0;;0;4,7992064167;100;1,7288971667;100
03.12.2024 00:00;;0;;0;;0;6,5785015;100;4,3605065;100
04.12.2024 00:00;;0;;0;;0;5,328425125;100;3,24205525;100
05.12.2024 00:00;;0;;0;;0;6,8379447083;100;2,2277711667;100
06.12.2024 00:00;;0;;0;;0;15,09057575;100;4,0384382917;100
07.12.2024 00:00;;0;;0;;0;11,3175202083;100;9,27699325;100
08.12.2024 00:00;;0;;0;;0;9,4010089167;100;5,016326625;100
09.12.2024 00:00;;0;;0;;0;9,9538011667;100;5,3990619583;100
10.12.2024 00:00;;0;;0;;0;8,5875499583;100;3,3939849583;100
11.12.2024 00:00;;0;;0;;0;12,1701639583;100;6,6378727917;100
12.12.2024 00:00;;0;;0;;0;10,8563959583;100;7,477706625;100
13.12.2024 00:00;;0;;0;;0;4,4231510833;100;2,91267375;100
14.12.2024 00:00;;0;;0;;0;3,5947644167;100;2,5832276667;100
15.12.2024 00:00;;0;;0;;0;1,2574814167;100;0,62485775;100
16.12.2024 00:00;;0;;0;;0;10,390377875;100;4,2801215417;100
17.12.2024 00:00;;0;;0;;0;5,2235722083;100;2,3202524167;100
18.12.2024 00:00;;0;;0;;0;6,1289610909;92;3,6369619545;92
19.12.2024 00:00;;0;;0;;0;3,0116524583;100;1,0524725;100
20.12.2024 00:00;;0;;0;;0;7,112282;100;3,0032;100
21.12.2024 00:00;;0;;0;;0;6,5870466667;100;4,878752875;100
22.12.2024 00:00;;0;;0;;0;9,5112586667;100;8,122424;100
23.12.2024 00:00;;0;;0;;0;7,8411330417;100;5,1751027083;100
24.12.2024 00:00;;0;;0;;0;7,7743835417;100;5,407412;100
25.12.2024 00:00;;0;;0;;0;4,0932704167;100;3,1634165833;100
26.12.2024 00:00;;0;;0;;0;3,968009375;100;2,084124625;100
27.12.2024 00:00;;0;;0;;0;4,6485215417;100;2,9298242917;100
28.12.2024 00:00;;0;;0;;0;3,5479949167;100;2,658505625;100
29.12.2024 00:00;;0;;0;;0;4,8360398182;92;2,7090746364;92
30.12.2024 00:00;;0;;0;;0;2,7511884167;100;1,385591375;100
31.12.2024 00:00;;0;;0;;0;9,437150875;100;8,0253127917;100
01.01.2025 00:00;;0;;0;;0;17,108124125;100;15,519267375;100
02.01.2025 00:00;;0;;0;;0;4,2065715;100;1,72199375;100
03.01.2025 00:00;;0;;0;;0;4,418046125;100;3,275861375;100
04.01.2025 00:00;;0;;0;;0;2,5192260417;100;2,1032378333;100
05.01.2025 00:00;;0;;0;;0;6,42107325;100;5,7824365417;100
06.01.2025 00:00;;0;;0;;0;10,148217375;100;9,4467519167;100
07.01.2025 00:00;;0;;0;;0;4,7515955417;100;3,7846495833;100
08.01.2025 00:00;;42;;42;;42;13,134239875;100;12,7602589583;100
09.01.2025 00:00;32,7610468223;100;44,7931636024;100;94,8520431468;100;15,2122654167;100;14,006653875;100
10.01.2025 00:00;9,3676062546;100;31,5934047151;100;45,9071070722;100;9,1661705417;100;7,85878975;100
11.01.2025 00:00;3,0779091603;100;18,9813059787;100;23,6843511756;100;6,6541344583;100;5,6562631667;100
12.01.2025 00:00;1,5564276337;100;11,3968386268;100;13,7750600511;100;3,8940117917;100;3,4241112917;100
13.01.2025 00:00;20,1147950794;100;31,2148082708;100;61,9502151522;100;8,261608625;100;3,6487270417;100
14.01.2025 00:00;6,5474442863;100;26,0968305648;100;36,1013254343;100;5,522997087;96;2,564478913;96
15.01.2025 00:00;10,0717587373;96;25,6634763428;96;41,0531236934;96;2,731669125;100;1,2033109583;100
16.01.2025 00:00;15,2766676962;100;29,5426336107;100;52,8853818504;100;4,877371625;100;2,185484125;100
17.01.2025 00:00;22,7593817206;100;24,5029090038;100;59,279244273;100;8,5637383333;100;4,0588895833;100
18.01.2025 00:00;9,7525802063;100;23,2295472697;100;38,131489825;100;14,2169792917;100;6,795573125;100
19.01.2025 00:00;2,7823492531;100;11,4892122809;100;15,7406419396;100;4,8251147083;100;3,0987611667;100
20.01.2025 00:00;18,1084277619;100;27,7829369044;100;55,4526145245;100;7,8460791667;100;5,8921471667;100
21.01.2025 00:00;26,4389290987;100;33,4155616278;100;73,8142452905;100;7,5408556667;100;5,72848475;100
22.01.2025 00:00;3,8692277784;100;13,1141777101;100;19,0263577555;100;5,1027114167;100;3,1668579167;100
23.01.2025 00:00;18,0347380031;96;21,808617541;96;49,3656972097;96;5,9990930833;100;4,0179283333;100
24.01.2025 00:00;41,5874861928;100;34,1784568463;100;97,724135749;100;7,0168230833;100;5,8235669167;100
25.01.2025 00:00;2,5406354448;100;7,6834638529;100;11,5655548125;100;3,180230375;100;-0,195103125;100
26.01.2025 00:00;2,1309658999;100;6,9849929964;100;10,2411088915;100;11,5652059583;100;2,0157985417;100
27.01.2025 00:00;8,0253388131;96;16,6661433844;96;28,9288610909;96;41,9080448095;88;3,1674330952;88
28.01.2025 00:00;9,4819387121;100;27,1896701086;100;41,6780724607;100;30,6413344583;100;6,1399175;100
29.01.2025 00:00;61,5454134695;100;48,0177115309;100;142,0591033122;100;23,7277075833;100;10,1752100417;100
30.01.2025 00:00;7,1205961116;100;28,8282623609;100;39,7085332194;100;17,851099625;100;6,5910455417;100
31.01.2025 00:00;7,4872718369;100;18,5465362651;100;29,9870876319;100;4,6092589167;100;1,6554865833;100
01.02.2025 00:00;10,9724482443;100;26,1383672034;100;42,9042681208;100;8,5240069583;100;6,8540023333;100
02.02.2025 00:00;14,6853602338;100;27,5194114119;100;49,9586418492;100;6,5830715417;100;5,1808675833;100
03.02.2025 00:00;11,2580939094;100;22,5621608411;100;39,7645283347;100;4,448064125;100;2,10804625;100
04.02.2025 00:00;18,1488799608;100;25,5765389373;100;53,3080275174;100;7,2627693333;100;3,6312141667;100
05.02.2025 00:00;6,474593403;100;17,6161129837;100;27,5092917034;100;4,1152597917;100;1,877465375;100
06.02.2025 00:00;11,6038625641;100;25,8029203939;100;43,5336223918;100;9,1322496667;100;3,32896725;100
07.02.2025 00:00;35,3729664289;100;46,3082488858;100;100,3581415892;100;23,5227387083;100;9,6726011667;100
08.02.2025 00:00;3,5981460799;100;10,0799344126;100;15,5779016227;100;21,4652676667;100;2,9958285833;100
09.02.2025 00:00;2,6957350064;100;9,4939510758;100;13,6130341655;100;5,01242975;100;2,2078210417;100
10.02.2025 00:00;5,2541430315;100;21,0203551891;100;29,0486857413;100;13,126043625;100;4,0908459583;100
11.02.2025 00:00;14,5261220273;100;31,4421305785;100;53,6380450362;100;19,9340892917;100;6,3801125833;100
12.02.2025 00:00;23,3962822735;100;34,2482383793;100;69,9977576931;100;28,9460260417;100;8,296283125;100
13.02.2025 00:00;8,324096016;100;20,3403681979;100;33,0595869105;100;22,9682288333;100;5,1621209583;100
14.02.2025 00:00;5,7082602125;100;20,7090548582;100;29,4312764629;100;11,67589525;100;4,579561625;100
15.02.2025 00:00;5,8828951281;100;15,570604463;100;24,5596682186;100;13,737766375;100;4,3032812083;100
16.02.2025 00:00;1,5810954079;100;7,8553122082;100;10,2712259915;100;6,5725522083;100;2,2305065833;100
17.02.2025 00:00;9,6720496142;100;29,0013682897;100;43,7802601002;100;3,8939074167;100;1,6898424167;100
18.02.2025 00:00;5,2229170765;100;25,5184863002;100;33,4991035931;100;5,0633007917;100;2,42155225;100
19.02.2025 00:00;;;;;;;;;;
